state,institution,city,specialty,program_code,quota_2026,filled_2026,quota_2025,filled_2025,quota_2024,filled_2024,quota_2023,filled_2023,quota_2022,filled_2022
Texas,General Surgery,,Vascular Surgery,1714451C0,2,2,2,2,2,2,1,1,1,1
Texas,General Surgery,,Medicine-Prev Med/Aerospace Med,1714751C0,,,,,,,1,1,2,2
Texas,General Surgery,,Emergency Med/Aerospace Med,1714797C0,1,1,,,,,,,,
Texas,Harlingen,,Family Medicine/McAllen Med Ctr,1825120C0,,,,,,,6,6,6,6
Texas,Harlingen,,Family MedicineDHR-Edinburg,1825120C1,,,,,,,,,8,8
Texas,Harlingen,Family Medicine/Knapp,Internal Med/VBMC-Harlingen,1825140C0,10,10,5,5,10,10,10,10,5,5
Texas,Harlingen,Family Medicine/Knapp,Internal Medicine/DHR-Edinburg,1825140C1,,,,,,,,,16,16
Texas,Harlingen,Family Medicine/Knapp,Internal Medicine/Knapp,1825140C2,,,,,12,12,12,12,12,12
Texas,Harlingen,Family Medicine/Knapp,Internal Medicine UTRGV/HCA,1825140C3,12,12,13,13,,,,,,
Texas,Harlingen,Family Medicine/Knapp,Neurology,1825180C0,2,2,2,2,,,,,,
Texas,Ob-Gyn/DHR-Edinburg,,Obstetrics-Gynecology/BOLD,1825220C1,,,,,,,,,1,1
Texas,Ob-Gyn/DHR-Edinburg,,Psychiatry,1825400C0,6,6,6,6,5,5,6,6,6,6
Texas,Ob-Gyn/DHR-Edinburg,,General Surgery/DHR-Edinburg,1825440C0,,,,,,,,,4,4
Texas,Ob-Gyn/DHR-Edinburg,,General Surgery/Valley Baptist MC,1825440C1,2,2,2,2,2,2,2,2,2,2
Texas,Ob-Gyn/DHR-Edinburg,Surgery-Prelimary/DHR-Edinburg,Transitional,1825999P0,,,,,,,,,4,4
Texas,U Texas Southwestern Med Ctr-Dallas,Dallas,Anesthesiology,2835040C0,20,20,20,20,20,20,17,17,17,17
Texas,Anesthesiology,,Dermatology,2835080A0,7,7,8,8,8,8,8,8,8,8
Texas,Anesthesiology,,Dermatology/Physician Scientist,2835080A2,1,1,,,,,,,,
Texas,Anesthesiology,,Emergency Medicine,2835110C0,27,27,26,26,26,26,26,26,26,26
Texas,Anesthesiology,,Family Medicine,2835120C0,16,16,14,13,14,14,14,14,14,14
Texas,Anesthesiology,,Internal Medicine,2835140C0,47,47,66,66,54,54,53,53,51,51
Texas,Anesthesiology,Internal Medicine/PSTP,Int Med/Comm & Pop Healthcare,2835140C5,15,15,15,15,,,,,,
Texas,Anesthesiology,Internal Medicine/PSTP,Medicine-Preliminary,2835140P0,7,7,6,6,6,6,6,6,6,6
Texas,Anesthesiology,Internal Medicine/PSTP,Neurological Surgery,2835160C0,2,2,3,3,3,3,3,3,3,3
Texas,Anesthesiology,Internal Medicine/PSTP,Neurology,2835180C0,11,11,11,11,11,11,11,11,9,9
Texas,Anesthesiology,Internal Medicine/PSTP,Child Neurology/Neuroscience,2835185C0,1,1,,,,,,,1,1
Texas,Child Neurology,,Child Neurology,2835185R0,1,0,,,,,1,0,1,1
Texas,Child Neurology,,Neurodevelopmental Disabilities,2835186C0,1,1,1,1,,,,,,
Texas,Child Neurology,,Neurodevelopmental Disabilities,2835186R0,1,1,,,,,,,,
Texas,Child Neurology,,Obstetrics-Gynecology,2835220C0,18,18,18,18,18,18,18,18,18,18
Texas,Child Neurology,Orthopaedic Surgery,Otolaryngology,2835280C0,5,,5,5,5,5,4,4,4,
Texas,Child Neurology,Orthopaedic Surgery,Pathology,2835300C0,8,8,9,9,9,9,9,9,9,9
Texas,Child Neurology,Orthopaedic Surgery,Pediatrics,2835320C0,34,34,33,33,32,32,34,34,32,32
Texas,Child Neurology,Orthopaedic Surgery,Pediatrics/PSTP2,2835320C2,,,1,1,2,2,,,1,1
Texas,Child Neurology,Orthopaedic Surgery,Phys Medicine & Rehab,2835340A0,,,3,3,3,3,3,3,3,3
Texas,Phys Medicine & Rehab,,Plastic Surgery (Integrated),2835362C0,5,5,5,5,5,5,5,5,5,5
Texas,Phys Medicine & Rehab,,Psychiatry,2835400C0,11,11,12,12,11,11,11,11,11,11
Texas,Phys Medicine & Rehab,,Psychiatry/Research,2835400C2,2,2,1,1,2,2,2,2,2,2
Texas,Phys Medicine & Rehab,,Psychiatry/ChildPsych,2835400C3,3,3,3,3,3,3,3,3,3,3
Texas,Phys Medicine & Rehab,,Psychiatry/Rural Pub Mental Hlth,2835400C4,2,2,2,2,2,2,2,2,2,2
Texas,Phys Medicine & Rehab,Interventional Radiology (Integ),Radiology-Diagnostic,2835420A0,10,10,13,13,11,11,10,10,10,10
Texas,Phys Medicine & Rehab,Interventional Radiology (Integ),Radiology-Diag/Research,2835420A1,2,1,3,3,,,2,2,3,3
Texas,Phys Medicine & Rehab,Interventional Radiology (Integ),Radiation Oncology,2835430A0,3,3,3,3,4,4,4,4,3,3
Texas,Phys Medicine & Rehab,Interventional Radiology (Integ),General Surgery,2835440C0,13,13,13,13,13,13,13,13,13,13
Texas,Phys Medicine & Rehab,Interventional Radiology (Integ),Surgery-Preliminary,2835440P0,13,13,13,13,13,13,11,6,12,12
Texas,Vascular Surgery,,Medicine-Pediatrics,2835700C0,4,4,4,4,4,4,4,4,4,4
Texas,Dallas,,Medicine-Psychiatry,2835715C0,2,2,2,2,2,2,2,2,2,2
Texas,Dallas,,Peds/Psych/Child Psych,2835730C0,4,4,4,4,4,4,4,0,,
Texas,U Texas Southwestern Med Sch-Dallas,Dallas,Phys Medicine & Rehab,2835340R1,,,,,,,1,1,,
Texas,U Texas Southwestern Med Sch-Dallas,Dallas,Radiology-Diagnostic/Research,2835420C1,,,,,3,0,,,,
Texas,Radiology-Diagnostic R,,Surg-Prelim/Rad Research,2835440P3,,,,,,,1,1,1,1
Texas,Austin,,Dermatology,1793080A0,4,4,4,4,4,4,4,4,4,4
Texas,Austin,Emergency Medicine,Family Medicine,1793120C0,7,7,7,7,7,7,7,7,7,7
Texas,Austin,Emergency Medicine,Internal Medicine,1793140C0,17,17,17,17,17,17,17,17,12,12
Texas,Austin,Emergency Medicine,Medicine-Primary,1793140M0,4,4,4,4,4,4,4,4,4,4
Texas,Austin,Emergency Medicine,Medicine-Preliminary,1793140P0,5,5,5,5,5,5,5,5,5,5
Texas,Austin,Emergency Medicine,Neurological Surgery,1793160C0,1,1,1,1,1,1,1,1,1,1
Texas,Neurology,,Neurology/Ascension,1793180C1,4,4,4,4,4,4,4,4,4,4
Texas,Neurology,,Child Neurology,1793185C0,2,2,2,2,2,2,2,2,1,1
Texas,Neurology,,Obstetrics-Gynecology,1793220C0,5,5,5,5,5,5,5,5,5,5
Texas,Neurology,,Orthopaedic Surgery,1793260C0,4,4,4,4,4,4,4,4,4,4
Texas,Neurology,Pediatrics,Phys Medicine & Rehab,1793340A0,2,2,2,2,2,2,2,2,2,2
Texas,Neurology,Pediatrics,Psychiatry,1793400C0,7,7,12,12,12,12,11,11,9,9
Texas,Neurology,Pediatrics,Radiology-Diagnostic,1793420A0,4,4,4,4,4,4,4,4,4,4
Texas,Neurology,Pediatrics,General Surgery,1793440C0,4,4,4,4,4,4,4,4,4,4
Texas,Neurology,Pediatrics,Surgery-Preliminary,1793440P0,,,,,4,1,4,2,4,3
Texas,Austin,,Dermatology,1793080R0,,,,,,,,,1,1
Texas,Austin,,Internal Med/Distinction,1793140C1,,,,,,,,,5,5
Texas,Austin,Child Neurology,Radiology-Diagnostic,1793420R0,,,,,,,,,4,4
Texas,Waco Family Medicine Institute-TX,Waco,Family Medicine,1735120C0,12,12,12,12,12,12,12,12,12,12
Texas,William Beaumont Army Med Ctr-TX,El Paso,Internal Medicine/El Paso VA,1717140C0,4,1,4,1,4,1,3,1,3,1
Texas,William Beaumont Army Med Ctr-TX,El Paso,Orthopaedic Surgery,1717260C0,,,,,1,1,1,1,1,1
Utah,Community Health Centers Inc-UT,West Valley City,Family Medicine,2434120C0,4,4,4,4,,,,,,
Utah,Intermountain Med Ctr-UT,Murray,General Surgery,1729440C0,2,2,2,2,,,,,,
Utah,Intermountain Med Ctr-UT,Murray,Transitional,1729999P0,8,8,8,8,8,8,8,8,8,8
Utah,McKay-Dee Hospital Ctr-UT,Ogden,Family Medicine,1736120C0,7,7,7,7,7,7,7,7,7,7
Utah,Anesthesiology,,Anesthesiology/Trans,1732040C0,5,5,5,5,5,5,5,5,5,5
Utah,Anesthesiology,,Anesthesiology/IM,1732040C1,5,5,5,5,5,5,5,5,5,5
Utah,Anesthesiology,,Anesthesiology,1732040R0,1,1,2,2,1,1,2,2,1,1
Utah,Anesthesiology,,Dermatology,1732080A0,4,4,3,3,3,3,3,3,3,3
Utah,Anesthesiology,,Dermatology/IM,1732080C0,1,1,1,1,1,1,1,1,1,1
Utah,Anesthesiology,Dermatology,Emergency Medicine,1732110C0,12,12,12,12,12,12,12,12,12,12
Utah,Anesthesiology,Dermatology,Family Medicine,1732120C0,10,10,10,10,9,9,10,10,10,8
Utah,Anesthesiology,Dermatology,Family Med/StARR Research,1732120C1,,,,,1,1,,,,
Utah,Anesthesiology,Dermatology,Internal Medicine,1732140C0,30,30,28,28,29,29,29,29,27,27
Utah,Internal Med/Research,,Internal Med/Intl Partnership,1732140C2,2,2,2,2,4,3,4,2,4,4
Utah,Internal Med/Research,,Internal Med/Med-Geri Pathway,1732140C3,,,,,1,1,1,1,,
Utah,Internal Med/Research,,Internal Medicine/Research-B,1732140C5,,,,,,,,,1,1
Utah,Internal Med/Research,,Internal Med/Primary Care,1732140C6,,,5,4,,,,,,
Utah,Internal Med/Research,,Medicine-Primary,1732140M0,4,4,,,,,,,,
Utah,Internal Med/Research,Medicine-Preliminary,Med-Prelim/Ophthalmology,1732140P1,4,4,4,4,4,4,4,4,4,4
Utah,Internal Med/Research,Medicine-Preliminary,Neurological Surgery,1732160C0,2,2,3,3,3,3,3,3,3,3
Utah,Internal Med/Research,Medicine-Preliminary,Neurology,1732180C0,8,8,8,8,8,8,8,8,8,8
Utah,Internal Med/Research,Medicine-Preliminary,Child Neurology,1732185C0,4,4,4,4,3,3,3,3,3,3
Utah,Internal Med/Research,Medicine-Preliminary,Child Neurology,1732185R0,2,1,1,0,,,,,,
Utah,Obstetrics-Gynecology,,Orthopaedic Surgery,1732260C0,6,6,6,6,6,6,6,6,6,6
Utah,Obstetrics-Gynecology,,Otolaryngology,1732280C0,4,4,4,4,4,4,4,4,3,3
Utah,Obstetrics-Gynecology,,Pathology-AP/CP Comb,1732300C0,5,5,4,4,6,6,3,3,4,4
Utah,Obstetrics-Gynecology,,Pathology-CP only,1732300C1,1,1,1,0,,,,,,
Utah,Obstetrics-Gynecology,,Pathology-AP only,1732300C2,1,1,1,1,,,,,,
Utah,Obstetrics-Gynecology,Pathology-AP/NP Comb,Pathology/Physician Scientist,1732300C4,,,,,,,1,1,1,1
Utah,Obstetrics-Gynecology,Pathology-AP/NP Comb,Pediatrics,1732320C0,23,23,23,23,23,23,23,23,23,23
Utah,Obstetrics-Gynecology,Pathology-AP/NP Comb,Phys Medicine & Rehab,1732340C0,7,7,7,7,7,7,6,6,7,7
Utah,Obstetrics-Gynecology,Pathology-AP/NP Comb,Plastic Surgery (Integrated),1732362C0,4,4,3,3,3,3,3,3,3,3
Utah,Occupational & Environmental Med,,Occupational & Environmental Med/Military,1732382R0,3,2,1,0,,,,,,
Utah,Occupational & Environmental Med,,Occupational & Environmental Med,1732382R1,3,3,3,3,,,,,,
Utah,Occupational & Environmental Med,,Psychiatry,1732400C0,9,9,10,10,9,9,9,9,9,9
Utah,Occupational & Environmental Med,,Psychiatry/Research,1732400C1,2,2,2,2,2,2,2,2,2,2
Utah,Salt Lake City,,Psychiatry/Rural Idaho Track,1732400C2,3,3,3,3,3,3,3,3,3,3
Utah,Salt Lake City,,Psychiatry - ID Combined CAP,1732400C3,1,1,,,,,,,,
Utah,Salt Lake City,Interventional Radiology (Integ),Interventional Radiology (Integ),1732416C0,4,4,,,,,,,,
Utah,Salt Lake City,Interventional Radiology (Integ),Interventional Radiology (Integ),1732416R0,1,1,1,1,,,,,,
Utah,Salt Lake City,Interventional Radiology (Integ),Radiology-Diagnostic,1732420A0,4,4,6,6,6,6,6,6,7,7
Utah,Salt Lake City,Interventional Radiology (Integ),Radiology-Diagnostic,1732420C0,4,4,2,2,2,2,2,2,1,1
Utah,Salt Lake City,Interventional Radiology (Integ),Radiology-Diagnostic,1732420R0,,,,,,,2,2,,
Utah,Radiation Oncology,,Radiation Oncology/Military,1732430R0,,,2,2,,,,,,
Utah,Radiation Oncology,,General Surgery,1732440C0,6,6,6,6,6,6,6,6,6,6
Utah,Radiation Oncology,,Thoracic Surgery,1732461C0,1,1,1,1,1,1,1,1,1,1
Utah,Radiation Oncology,,Medicine-Pediatrics,1732700C0,3,3,3,3,3,3,3,3,3,3
Utah,Radiation Oncology,Peds/Psych/Child Psych,Pediatrics-Medical Genetics,1732765C0,1,1,1,1,1,1,1,1,1,1
Utah,Utah HealthCare Inst/St Marks,Salt Lake City,Family Medicine,1730120C0,4,4,4,4,4,4,4,4,4,4
Utah,Utah Valley Hospital,Provo,Family Medicine,1215120C0,8,8,8,8,8,8,8,8,8,8
Vermont,Univ of Vermont Medical Center,Burlington,Anesthesiology,1734040C0,6,6,6,6,6,6,6,6,6,6
Vermont,Univ of Vermont Medical Center,Burlington,Dermatology,1734080A0,2,2,2,2,2,2,2,2,2,2
Vermont,Univ of Vermont Medical Center,Burlington,Emergency Medicine,1734110C0,6,6,6,6,6,6,6,6,6,6
Vermont,Univ of Vermont Medical Center,Burlington,Family Medicine,1734120C0,7,7,7,7,6,6,6,6,6,6
Vermont,Internal Medicine,,Medicine-Primary,1734140M0,1,1,1,1,3,3,3,3,3,3
Vermont,Internal Medicine,,Medicine-Preliminary,1734140P0,1,1,1,1,1,1,1,1,1,1
Vermont,Internal Medicine,,Medicine-Preliminary/FAP,1734140P2,2,2,2,2,2,2,2,2,2,2
Vermont,Internal Medicine,,Neurological Surgery,1734160C0,1,1,1,1,1,1,1,1,1,1
Vermont,Internal Medicine,,Neurology,1734180C0,5,4,5,5,5,5,5,5,5,5
Vermont,Internal Medicine,Obstetrics-Gynecology,Orthopaedic Surgery,1734260C0,4,4,3,3,3,3,3,3,3,3
Vermont,Internal Medicine,Obstetrics-Gynecology,Otolaryngology,1734280C0,1,1,1,1,1,1,1,1,1,1
Vermont,Internal Medicine,Obstetrics-Gynecology,Pathology,1734300C0,4,4,4,4,4,4,4,4,4,4
Vermont,Internal Medicine,Obstetrics-Gynecology,Pediatrics,1734320C0,7,7,7,5,7,7,7,7,7,7
Vermont,Internal Medicine,Obstetrics-Gynecology,Psychiatry,1734400C0,5,5,4,4,3,3,3,3,3,3
Vermont,Combined Adult/Child Psych,,Interventional Radiology (Integ),1734416A0,2,1,,,,,,,,
Vermont,Combined Adult/Child Psych,,Radiology-Diagnostic,1734420A0,5,5,6,6,6,6,6,6,6,6
Vermont,Combined Adult/Child Psych,,General Surgery,1734440C0,4,4,4,4,4,4,4,4,4,4
Vermont,Combined Adult/Child Psych,,Surgery-Preliminary,1734440P0,4,2,4,3,4,4,1,0,1,1
Virginia,Augusta Health-VA,Fisherville,Internal Medicine,2388140C0,15,15,12,12,10,10,,,,
Virginia,Bon Secours Health System-VA,Midlothian,Family Medicine/St Francis,2530120C0,8,8,8,8,8,8,8,8,8,8
Virginia,Bon Secours Health System-VA,Midlothian,Family Medicine/Blackstone,2530120C1,2,2,2,2,2,2,2,2,2,2
Virginia,Bon Secours Health System-VA,Midlothian,Fam Med/St Francis 3-yr MD Path,2530120C2,,,,,1,1,,,,
Virginia,Roanoke,,Dermatology,1748080A0,2,2,2,2,2,2,2,2,2,2
Virginia,Roanoke,,Dermatology,1748080R1,,,,,,,,,1,1
Virginia,Roanoke,Emergency Medicine,Family Medicine,1748120C0,10,9,10,10,10,9,10,10,10,10
Virginia,Roanoke,Emergency Medicine,Internal Medicine,1748140C0,23,23,23,23,23,23,23,23,21,21
Virginia,Roanoke,Emergency Medicine,Medicine-Preliminary,1748140P0,3,3,3,1,3,3,3,3,3,3
Virginia,Roanoke,Emergency Medicine,Neurological Surgery,1748160C0,2,2,1,1,1,1,1,1,1,1
Virginia,Neurology,,Obstetrics-Gynecology,1748220C0,4,,4,4,4,4,4,4,4,
Virginia,Neurology,,Orthopaedic Surgery,1748260C0,4,4,4,4,4,4,,,,
Virginia,Neurology,,Pediatrics,1748320C0,5,5,6,5,6,4,6,6,6,2
Virginia,Neurology,,Plastic Surgery (Integrated),1748362C0,2,2,2,2,2,2,2,2,2,2
Virginia,Neurology,,Psychiatry,1748400C0,9,9,9,9,8,8,8,8,8,8
Virginia,Neurology,General Surgery,Surgery-Preliminary,1748440P0,4,0,4,0,4,1,4,1,4,4
Virginia,EVMS Old Dominion University-VA,Norfolk,Dermatology,2980080A0,2,2,2,2,2,2,2,2,3,3
Virginia,Emergency Medicine,,Family Medicine,2980120C1,16,15,16,9,16,15,16,13,16,16
Virginia,Emergency Medicine,,Internal Medicine,2980140C0,15,15,14,14,14,14,13,13,13,13
Virginia,Emergency Medicine,,Internal Medicine/Geriatrics,2980140C1,1,1,1,1,1,1,1,1,1,0
Virginia,Emergency Medicine,,Medicine-Preliminary,2980140P0,11,10,11,11,11,11,11,11,11,11
Virginia,Emergency Medicine,,Neurology,2980180C0,4,4,,,,,,,,
Virginia,Emergency Medicine,Obstetrics-Gynecology,Otolaryngology,2980280C0,4,4,4,4,4,4,3,3,3,3
Virginia,Emergency Medicine,Obstetrics-Gynecology,Pediatrics,2980320C0,28,28,28,28,28,24,28,28,28,28
Virginia,Emergency Medicine,Obstetrics-Gynecology,Phys Medicine & Rehab,2980340A0,3,3,3,2,3,3,3,3,3,3
Virginia,Emergency Medicine,Obstetrics-Gynecology,Plastic Surgery (Integrated),2980362C0,2,2,2,2,2,2,1,1,1,1
Virginia,Emergency Medicine,Obstetrics-Gynecology,Psychiatry,2980400C0,8,8,6,6,6,6,6,6,6,6
Virginia,Radiology-Diagnostic,,General Surgery,2980440C0,6,6,6,6,5,5,5,5,5,5
Virginia,Radiology-Diagnostic,,Vascular Surgery,2980451C0,2,2,2,2,1,1,1,1,1,1
Virginia,Norfolk,,Dermatology/Ext Funded,2980080R1,,,,,,,,,1,
Virginia,Norfolk,,Physl Medicine & Rehab,2980340R0,,,,,,,,,3,3
Virginia,Norfolk,,Radiology-Diagnostic,2980420R1,,,,,,,1,1,1,1
Virginia,Richmond,,General Surgery,3045440C0,3,3,3,3,,,,,,
Virginia,Blacksburg,,Dermatology,2192080A0,2,2,2,2,2,2,2,2,2,2
Virginia,Blacksburg,,Family Medicine,2192120C0,6,2,6,0,6,3,6,1,6,6
Virginia,Blacksburg,,Internal Medicine,2192140C0,7,6,7,0,7,1,7,1,7,2
Virginia,Blacksburg,,Transitional/Dermatology,2192999P0,2,2,2,1,2,2,2,1,2,2
Virginia,Inova Fairfax Hospital-VA,Falls Church,Family Medicine,3199120C0,9,9,9,9,9,9,9,9,9,9
Virginia,Inova Fairfax Hospital-VA,Falls Church,Internal Medicine,3199140C0,13,13,13,13,11,11,11,11,11,11
Virginia,Neurological Surgery,,Obstetrics-Gynecology,3199220C0,6,6,6,6,6,6,6,6,6,6
Virginia,Neurological Surgery,,Pediatrics,3199320C0,13,13,13,13,13,12,13,13,13,13
Virginia,Neurological Surgery,,Psychiatry,3199400C0,3,3,,,,,,,,
Virginia,Neurological Surgery,,General Surgery,3199440C0,7,7,7,7,7,7,7,7,7,7
Virginia,Abingdon,,Family Medicine,2178120C0,6,6,6,5,6,6,6,4,5,1
Virginia,Abingdon,,Internal Medicine,2178140C0,6,2,6,1,6,1,6,2,7,3
Virginia,Salem,,Emergency Medicine,2129110C0,6,3,6,3,6,2,8,2,8,4
Virginia,Salem,,Family Medicine,2129120C0,6,5,6,5,8,3,8,4,8,0
Virginia,Salem,,Internal Medicine,2129140C0,15,0,15,5,20,4,20,7,20,5
Virginia,Salem,,Psychiatry,2129400C0,6,3,9,8,8,8,7,7,9,5
Virginia,Liberty Univ COM-VA,Lynchburg,Osteo Neuromusculo Med,2204275C0,3,0,3,1,3,2,2,0,2,0
Virginia,Lynchburg Fam Med Res-VA,Lynchburg,Family Medicine,3065120C0,9,9,9,9,9,7,9,9,9,7
Virginia,Anesthesiology,,Anesthesiology,2347040R0,1,,,,,,,,,
Virginia,Anesthesiology,,Family Medicine,2347120C0,6,2,6,6,6,3,6,5,,
Virginia,Anesthesiology,,Internal Medicine,2347140C0,16,16,15,15,15,15,15,15,,
Virginia,Anesthesiology,,General Surgery,2347440C0,2,2,2,2,2,2,,,,
Virginia,Anesthesiology,,Transitional,2347999P0,12,12,12,9,12,12,,,,
Virginia,Newport News,,Emergency Medicine,1739110C0,9,6,8,8,8,7,8,6,8,8
Virginia,Newport News,,Family Medicine,1739120C0,13,10,13,13,13,12,13,13,13,13
Virginia,Newport News,Internal Medicine,Obstetrics-Gynecology,1739220C0,3,3,3,3,3,3,3,3,3,3
Virginia,Newport News,Internal Medicine,Transitional,1739999P0,12,12,12,12,12,12,12,12,12,12
Virginia,Internal Medicine,,Medicine Preliminary,2497140P0,5,5,,,,,,,,
Virginia,Danville,,Family Medicine,2145120C0,6,1,6,6,6,1,6,5,6,6
Virginia,University of Virginia,Charlottesville,Dermatology,1737080R1,,,,,,,,,1,1
Virginia,University of Virginia,Charlottesville,Child Neurology,1737185R0,,,,,,,1,0,,
Virginia,Charlottesville,,Anesthesiology,1737040A0,2,2,2,2,2,2,2,2,2,2
Virginia,Charlottesville,,Anesthesiology,1737040C0,14,14,14,14,14,14,14,14,12,12
Virginia,Charlottesville,Anesthesiology,Dermatology,1737080A0,4,4,3,3,3,3,3,3,3,3
Virginia,Charlottesville,Anesthesiology,Dermatology,1737080R0,,,1,1,,,,,,
Virginia,Charlottesville,Anesthesiology,Emergency Medicine,1737110C0,12,12,12,12,12,12,12,12,12,12
Virginia,Charlottesville,Anesthesiology,Family Medicine,1737120C0,10,10,10,10,10,10,8,5,8,8
Virginia,Internal Medicine,,Internal Medicine/Research,1737140C2,2,2,,,2,2,1,1,,
Virginia,Internal Medicine,,Medicine-Primary,1737140M0,3,3,3,3,3,3,3,3,3,3
Virginia,Internal Medicine,,Medicine-Preliminary,1737140P0,3,3,3,3,3,3,2,2,3,3
Virginia,Internal Medicine,,Neurological Surgery,1737160C0,3,3,3,3,3,3,3,3,3,3
Virginia,Internal Medicine,,Neurology,1737180C0,7,7,7,7,6,6,6,6,6,6
Virginia,Internal Medicine,Neurology,Child Neurology,1737185C0,2,2,2,1,1,1,1,1,1,1
Virginia,Internal Medicine,Neurology,Obstetrics-Gynecology,1737220C0,5,5,5,5,5,5,5,5,5,5
Virginia,Internal Medicine,Neurology,Orthopaedic Surgery/5 Yr,1737260C0,5,5,5,5,5,5,5,5,5,5
Virginia,Internal Medicine,Neurology,Otolaryngology,1737280C0,3,3,3,3,3,3,3,3,3,3
Virginia,Internal Medicine,Neurology,Pathology-AP/CP,1737300C0,5,5,5,5,5,5,6,6,6,6
Virginia,Pathology-AP/NP,,Pediatrics,1737320C0,13,13,13,13,12,11,11,11,11,11
Virginia,Pathology-AP/NP,,Phys Medicine & Rehab,1737340A0,2,2,2,2,2,2,2,2,2,2
Virginia,Pathology-AP/NP,,Phys Medicine & Rehab,1737340C0,2,2,2,2,2,2,2,2,2,2
Virginia,Pathology-AP/NP,,Plastic Surgery (Integrated),1737362C0,3,3,3,3,2,2,2,2,2,2
Virginia,Pathology-AP/NP,,Psychiatry,1737400C0,11,11,11,11,11,11,10,10,10,10
Virginia,Pathology-AP/NP,Psychiatry/Research,Interventional Radiology (Integ),1737416C0,3,3,3,3,3,3,3,3,2,2
Virginia,Pathology-AP/NP,Psychiatry/Research,Radiology-Diagnostic,1737420A0,10,10,8,8,8,8,8,8,8,8
Virginia,Pathology-AP/NP,Psychiatry/Research,Radiology-Diagnostic/Military,1737420A3,,,1,0,,,,,,
Virginia,University of Virginia Med Ctr,Charlottesville,Radiology-Diagnostic,1737420R0,2,2,,,,,,,,
Virginia,University of Virginia Med Ctr,Charlottesville,Radiation Oncology,1737430A0,,,,,1,1,1,1,2,2
Virginia,General Surgery,,Surgery-Preliminary,1737440P1,6,0,6,3,6,1,5,5,8,2
Virginia,General Surgery,,Surg-Prelim/Rad-Military,1737440P4,,,1,0,,,,,,
Virginia,General Surgery,,Thoracic Surgery,1737461C0,1,1,1,1,1,1,1,1,1,1
Virginia,Winchester,,Family Medicine,1742120C0,6,4,5,5,5,5,5,3,5,4
Virginia,Winchester,,Family Medicine/3-yr MD Path,1742120C1,,,1,1,,,,,,
Virginia,Winchester,,Internal Medicine,1742140C0,6,6,,,,,,,,
Virginia,Richmond,,Anesthesiology,1743040C0,11,11,11,11,9,9,11,11,8,8
Virginia,Richmond,,Anesthesiology/3-yr MD Path,1743040C1,,,,,2,2,,,,
Virginia,Richmond,,Anesthesiology,1743040R0,4,4,4,4,4,4,4,4,4,4
Virginia,Richmond,,Dermatology,1743080A0,2,2,2,2,2,2,2,2,2,2
Virginia,Richmond,,Emergency Medicine,1743110C0,10,10,12,12,12,12,12,9,12,12
Virginia,Richmond,Emergency Medicine/3-yr MD Path,Family Medicine/CMH,1743120C2,4,4,3,1,3,3,,,,
Virginia,Richmond,Emergency Medicine/3-yr MD Path,Internal Medicine,1743140C0,32,32,34,34,32,30,31,31,33,33
Virginia,Richmond,Emergency Medicine/3-yr MD Path,Internal Medicine/Geriatrics,1743140C3,,,,,,,1,1,,
Virginia,Richmond,Emergency Medicine/3-yr MD Path,Internal Medicine/3-yr MD Path,1743140C4,2,2,,,1,1,1,1,,
Virginia,Medicine-Preliminary,,Med-Prelim/Neurology,1743140P1,8,8,7,7,8,8,8,8,8,8
Virginia,Medicine-Preliminary,,Med-Prelim/PM&R,1743140P2,4,4,4,4,2,2,4,4,3,3
Virginia,Medicine-Preliminary,,Med-Prelim/Ophthalmology,1743140P3,4,4,4,4,4,4,4,4,4,4
Virginia,Medicine-Preliminary,,Neurological Surgery,1743160C0,2,2,2,2,2,2,2,2,2,2
Virginia,Medicine-Preliminary,,Neurology,1743180A0,8,8,8,8,8,8,8,8,8,8
Virginia,Medicine-Preliminary,Child Neurology,Obstetrics-Gynecology,1743220C0,7,7,6,6,6,6,6,6,6,6
Virginia,Medicine-Preliminary,Child Neurology,Orthopaedic Surgery,1743260C0,6,6,6,6,5,5,5,5,5,5
Virginia,Medicine-Preliminary,Child Neurology,Otolaryngology,1743280C0,3,3,3,3,3,3,3,3,3,3
Virginia,Medicine-Preliminary,Child Neurology,Pathology/AP-CP,1743300C0,5,5,5,4,5,5,4,4,4,4
Virginia,Medicine-Preliminary,Child Neurology,Pediatrics,1743320C0,17,17,17,17,16,16,17,17,16,16
Virginia,Pediatrics/3-yr MD Path,,Phys Medicine & Rehab,1743340A0,6,6,6,6,6,6,6,6,6,6
Virginia,Pediatrics/3-yr MD Path,,Plastic Surgery (Integrated),1743362C0,2,2,2,2,2,2,2,2,2,2
Virginia,Pediatrics/3-yr MD Path,,Psychiatry,1743400C0,8,8,9,9,10,10,11,11,11,11
Virginia,Pediatrics/3-yr MD Path,,Psychiatry/CAP Fast Trk,1743400C2,2,2,2,2,1,1,,,,
Virginia,Pediatrics/3-yr MD Path,Interventional Radiology (Integ),Radiology-Diagnostic,1743420A0,7,7,6,6,7,7,7,7,7,7
Virginia,Pediatrics/3-yr MD Path,Interventional Radiology (Integ),Radiology-Diagnostic,1743420R0,1,1,,,,,,,,
Virginia,Pediatrics/3-yr MD Path,Interventional Radiology (Integ),Radiation Oncology,1743430A0,1,1,2,1,2,2,2,2,1,1
